,GEO_ID,name,rentersless30,renters3050,renters5080,renters80100,renters100up,ownersless30,owners3050,owners5080,owners80100,owners100up,runitsless30,runits3050,runits5080,runits80up,ounitsless50,ounits5080,ounits80100,ounits100up,less30rentgap,3050rentgap,80uprentgap,less50owngap,5080owngap,80100owngap,100upowngap
1057,05000US21129,"Lee County, Kentucky",423,158,65,15,91,334,303,383,312,879,265,220,249,15,1460,360,135,135,158,-184,91,-823,23,177,744
1058,05000US21131,"Leslie County, Kentucky",476,128,80,45,228,619,530,465,555,1303,479,319,105,54,2485,580,70,214,-3,-25,219,-1336,-115,485,1089
1059,05000US21133,"Letcher County, Kentucky",869,533,569,223,398,1177,822,1120,1415,3299,1020,575,885,120,5190,1265,275,775,-151,-316,501,-3191,-145,1140,2524
1060,05000US21135,"Lewis County, Kentucky",550,252,188,25,374,510,495,770,599,2015,775,305,234,69,2595,880,285,420,-225,-46,330,-1590,-110,314,1595
1061,05000US21137,"Lincoln County, Kentucky",659,436,495,199,804,623,780,1175,1149,3865,535,810,1105,135,3055,2280,760,1218,124,-610,868,-1652,-1105,389,2647
1062,05000US21139,"Livingston County, Kentucky",352,152,151,28,363,177,343,538,420,1646,434,353,239,10,1595,799,280,363,-82,-88,381,-1075,-261,140,1283
1063,05000US21141,"Logan County, Kentucky",914,694,803,344,759,513,494,995,1015,4660,870,870,1615,165,3105,2120,805,1385,44,-812,938,-2098,-1125,210,3275
1064,05000US21143,"Lyon County, Kentucky",223,117,123,44,98,213,188,503,367,1553,234,245,74,39,1259,674,260,668,-11,49,103,-858,-171,107,885
1065,05000US21145,"McCracken County, Kentucky",2355,1864,1529,1030,2318,1184,1700,2985,2415,10920,1660,2550,4205,684,6765,5100,2182,4880,695,-2676,2664,-3881,-2115,233,6040
1066,05000US21147,"McCreary County, Kentucky",864,455,255,40,235,935,894,1059,764,1283,570,630,520,135,3135,850,374,190,294,-265,140,-1306,209,390,1093
1067,05000US21149,"McLean County, Kentucky",251,142,181,56,135,279,294,494,364,1685,225,355,170,4,1714,763,234,375,26,11,187,-1141,-269,130,1310
1068,05000US21151,"Madison County, Kentucky",3518,2495,2480,1269,3790,1257,1495,2260,2450,12449,1715,4980,6025,825,5710,6880,3085,4110,1803,-3545,4234,-2958,-4620,-635,8339
1069,05000US21153,"Magoffin County, Kentucky",629,296,369,119,179,453,427,545,569,1665,619,565,380,25,2085,715,320,354,10,-11,273,-1205,-170,249,1311
1070,05000US21155,"Marion County, Kentucky",423,332,469,226,468,388,568,819,799,3074,325,565,855,184,1994,1800,624,1114,98,-386,510,-1038,-981,175,1960
1071,05000US21157,"Marshall County, Kentucky",578,634,534,315,724,559,900,1810,1660,6065,760,885,1045,75,4590,2645,1495,1730,-182,-511,964,-3131,-835,165,4335
1072,05000US21159,"Martin County, Kentucky",552,189,148,85,229,378,368,689,754,1345,535,385,264,20,1870,760,210,320,17,-116,294,-1124,-71,544,1025
1073,05000US21161,"Mason County, Kentucky",558,380,535,136,519,284,463,582,548,2943,740,420,860,140,1805,1208,569,1248,-182,-325,515,-1058,-626,-21,1695
1074,05000US21163,"Meade County, Kentucky",533,458,553,324,1179,538,455,1089,829,4898,405,745,1520,393,3049,2350,1204,1339,128,-967,1110,-2056,-1261,-375,3559
1075,05000US21165,"Menifee County, Kentucky",101,61,77,53,151,240,195,360,363,1035,215,108,123,19,1195,570,205,269,-114,-46,185,-760,-210,158,766
1076,05000US21167,"Mercer County, Kentucky",549,540,660,209,465,483,575,679,680,3885,535,940,900,75,2070,1900,880,1469,14,-240,599,-1012,-1221,-200,2416
1077,05000US21169,"Metcalfe County, Kentucky",207,227,215,119,172,264,409,582,474,1450,315,400,220,4,1760,700,185,364,-108,-5,287,-1087,-118,289,1086
1078,05000US21171,"Monroe County, Kentucky",294,332,163,118,283,345,344,407,499,1730,420,470,260,55,1744,495,405,540,-126,-97,346,-1055,-88,94,1190
1079,05000US21173,"Montgomery County, Kentucky",739,650,673,374,974,455,474,1018,912,4379,710,500,1985,250,2203,2390,1040,1679,29,-1312,1098,-1274,-1372,-128,2700
1080,05000US21175,"Morgan County, Kentucky",323,364,214,118,244,321,484,648,637,1860,415,510,274,55,2145,760,314,540,-92,-60,307,-1340,-112,323,1320
1081,05000US21177,"Muhlenberg County, Kentucky",784,432,480,339,510,659,917,1430,1225,5019,615,910,850,155,4880,1955,934,1250,169,-370,694,-3304,-525,291,3769
1082,05000US21179,"Nelson County, Kentucky",910,670,705,314,1144,858,1060,2004,2009,8054,680,1660,1285,115,4099,4870,1825,2909,230,-580,1343,-2181,-2866,184,5145
1083,05000US21181,"Nicholas County, Kentucky",218,142,188,73,203,125,190,317,257,1138,280,225,269,54,1018,485,150,260,-62,-81,222,-703,-168,107,878
1084,05000US21183,"Ohio County, Kentucky",449,545,424,95,619,470,703,1054,1050,4044,440,905,640,130,3339,1889,610,1194,9,-216,584,-2166,-835,440,2850
1085,05000US21185,"Oldham County, Kentucky",544,585,537,369,979,565,749,1662,1472,13261,665,885,1105,385,2104,4123,3440,8059,-121,-568,963,-790,-2461,-1968,5202
1086,05000US21187,"Owen County, Kentucky",192,229,206,152,272,212,349,407,344,1655,265,370,335,75,1330,935,275,525,-73,-129,349,-769,-528,69,1130
1087,05000US21189,"Owsley County, Kentucky",203,87,47,12,74,308,168,133,175,527,260,120,40,19,809,230,30,189,-57,7,67,-333,-97,145,338
1088,05000US21191,"Pendleton County, Kentucky",293,258,305,117,293,530,515,860,710,1520,455,630,179,4,2410,970,320,295,-162,126,406,-1365,-110,390,1225
1089,05000US21193,"Perry County, Kentucky",960,494,759,199,534,1095,1065,1134,939,4149,860,925,910,215,4995,1700,549,1104,100,-151,518,-2835,-566,390,3045
1090,05000US21195,"Pike County, Kentucky",2290,1404,1119,633,1543,2538,2004,3359,2649,9244,2150,1335,2690,825,10645,3719,1334,3479,140,-1571,1351,-6103,-360,1315,5765
1091,05000US21197,"Powell County, Kentucky",487,339,277,55,370,289,454,394,300,1845,490,300,705,39,1825,920,275,465,-3,-428,386,-1082,-526,25,1380
1092,05000US21199,"Pulaski County, Kentucky",2825,1370,1245,485,2020,1679,1914,2940,2309,9843,1665,2005,3725,555,7124,4750,1835,4443,1160,-2480,1950,-3531,-1810,474,5400
1093,05000US21201,"Robertson County, Kentucky",50,46,14,68,43,122,85,103,111,352,35,104,74,0,249,225,80,173,15,-60,111,-42,-122,31,179
1094,05000US21203,"Rockcastle County, Kentucky",383,390,393,115,296,424,693,770,670,2730,430,590,495,55,2645,1200,485,679,-47,-102,356,-1528,-430,185,2051
1095,05000US21205,"Rowan County, Kentucky",945,750,670,259,934,310,470,1105,805,3055,685,880,1715,264,2075,944,645,1645,260,-1045,929,-1295,161,160,1410
1096,05000US21207,"Russell County, Kentucky",479,418,374,223,369,640,648,769,698,2755,480,710,615,60,2515,1445,330,1075,-1,-241,532,-1227,-676,368,1680
1097,05000US21209,"Scott County, Kentucky",1210,1115,1354,714,1615,770,710,1824,1369,9270,1115,2105,2560,229,3300,5690,1445,3375,95,-1206,2100,-1820,-3866,-76,5895
1098,05000US21211,"Shelby County, Kentucky",1250,1045,1205,448,1085,560,934,1494,1194,7384,875,2000,2010,145,3095,3665,1300,3290,375,-805,1388,-1601,-2171,-106,4094
1099,05000US21213,"Simpson County, Kentucky",419,439,699,220,775,200,370,549,630,2788,239,565,1655,100,1465,1215,640,1194,180,-956,895,-895,-666,-10,1594
1100,05000US21215,"Spencer County, Kentucky",184,199,294,237,203,322,413,664,599,3585,290,640,174,25,1069,2045,1110,1330,-106,120,415,-334,-1381,-511,2255
1101,05000US21217,"Taylor County, Kentucky",825,835,825,404,660,325,580,965,819,3684,500,1180,1665,215,2270,1775,695,1364,325,-840,849,-1365,-810,124,2320
1102,05000US21219,"Todd County, Kentucky",333,233,206,153,393,274,413,595,465,1679,380,375,475,100,1540,945,290,509,-47,-269,446,-853,-350,175,1170
1103,05000US21221,"Trigg County, Kentucky",238,199,279,109,220,299,550,705,689,2923,360,305,294,80,1849,1505,440,1304,-122,-15,249,-1000,-800,249,1619
1104,05000US21223,"Trimble County, Kentucky",263,156,140,34,253,243,268,658,480,1264,220,405,214,4,1683,605,270,267,43,-74,283,-1172,53,210,997
1105,05000US21225,"Union County, Kentucky",404,214,473,234,430,194,299,638,594,2315,335,675,730,35,2025,850,289,654,69,-257,629,-1532,-212,305,1661
1106,05000US21227,"Warren County, Kentucky",4265,3130,3780,2184,5810,1060,1430,3044,3400,19020,2215,3705,10695,2550,5884,9605,4125,8055,2050,-6915,5444,-3394,-6561,-725,10965
1107,05000US21229,"Washington County, Kentucky",283,163,194,69,360,189,393,497,393,2174,180,520,309,55,1525,962,434,610,103,-115,374,-943,-465,-41,1564
1108,05000US21231,"Wayne County, Kentucky",655,590,355,169,425,604,655,1015,849,2965,695,755,685,45,3110,1385,615,720,-40,-330,549,-1851,-370,234,2245
1109,05000US21233,"Webster County, Kentucky",252,255,284,239,354,374,429,593,570,1960,420,605,279,90,2175,820,455,364,-168,5,503,-1372,-227,115,1596
1110,05000US21235,"Whitley County, Kentucky",1100,464,1010,309,820,983,837,1500,1550,4535,940,955,1635,185,4854,2064,945,1260,160,-625,944,-3034,-564,605,3275
1111,05000US21237,"Wolfe County, Kentucky",510,203,129,49,100,229,244,539,403,725,380,370,240,20,1335,310,100,105,130,-111,129,-862,229,303,620
1112,05000US21239,"Woodford County, Kentucky",705,545,733,319,675,475,494,949,919,4383,810,1220,930,15,1610,2685,960,2078,-105,-197,979,-641,-1736,-41,2305
1113,05000US22001,"Acadia Parish, Louisiana",1705,1580,963,355,1883,1106,1560,2085,1924,9633,1860,1595,2330,710,6945,3828,1850,3855,-155,-1367,1528,-4279,-1743,74,5778
1114,05000US22003,"Allen Parish, Louisiana",422,575,314,143,441,419,819,975,979,3154,725,585,495,85,3498,1100,700,775,-303,-181,499,-2260,-125,279,2379
1115,05000US22005,"Ascension Parish, Louisiana",2014,1035,1475,710,3075,2750,2294,3585,3625,22170,1580,1850,3355,1520,8650,11200,5170,8880,434,-1880,2265,-3606,-7615,-1545,13290
1116,05000US22007,"Assumption Parish, Louisiana",450,510,370,110,375,864,784,939,830,3820,725,440,625,25,3440,1520,975,1045,-275,-255,460,-1792,-581,-145,2775
1117,05000US22009,"Avoyelles Parish, Louisiana",1213,920,1005,314,1093,1165,868,1694,1500,5940,1275,1125,1625,505,4930,2235,1240,2185,-62,-620,902,-2897,-541,260,3755
1118,05000US22011,"Beauregard Parish, Louisiana",704,933,504,192,813,877,1104,1509,1317,5605,1055,880,915,288,4919,2485,1400,1578,-351,-411,717,-2938,-976,-83,4027
1119,05000US22013,"Bienville Parish, Louisiana",498,443,298,147,250,396,401,599,514,2476,735,470,380,44,2498,790,434,558,-237,-82,353,-1701,-191,80,1918
1120,05000US22015,"Bossier Parish, Louisiana",3325,2155,3420,2040,6894,1910,2190,3419,2989,20340,2300,1975,6510,7050,8035,6934,4950,10870,1025,-3090,1884,-3935,-3515,-1961,9470
1121,05000US22017,"Caddo Parish, Louisiana",11009,6780,7765,3509,9790,4434,5274,8294,7560,35387,6640,6625,18705,6900,21195,14040,7815,16753,4369,-10940,6399,-11487,-5746,-255,18634
1122,05000US22019,"Calcasieu Parish, Louisiana",5290,4260,4885,2529,8015,3655,4210,6790,6795,32385,4415,3925,12585,4070,18345,12460,6375,15970,875,-7700,6474,-10480,-5670,420,16415
1123,05000US22021,"Caldwell Parish, Louisiana",342,209,158,103,164,344,393,363,281,1340,450,264,225,24,1615,500,215,389,-108,-67,243,-878,-137,66,951
1124,05000US22023,"Cameron Parish, Louisiana",4,74,75,25,97,77,324,299,314,1475,125,40,95,19,1075,635,320,380,-121,-20,103,-674,-336,-6,1095
1125,05000US22025,"Catahoula Parish, Louisiana",308,216,202,58,149,299,370,505,373,1449,470,309,143,0,1664,424,395,375,-162,59,207,-995,81,-22,1074
1126,05000US22027,"Claiborne Parish, Louisiana",783,454,395,99,280,423,529,813,732,1765,655,435,824,95,2285,565,370,755,128,-429,284,-1333,248,362,1010
1127,05000US22029,"Concordia Parish, Louisiana",704,725,520,54,709,424,890,660,550,2409,1080,915,575,154,2499,810,525,1009,-376,-55,609,-1185,-150,25,1400
1128,05000US22031,"De Soto Parish, Louisiana",980,534,443,175,659,933,730,899,807,4180,1075,845,700,175,3549,1589,565,1910,-95,-257,659,-1886,-690,242,2270
1129,05000US22033,"East Baton Rouge Parish, Louisiana",18985,11775,13540,7085,17565,8010,7949,13360,11525,59863,7225,18340,31975,11420,26670,32225,13525,27759,11760,-18435,13230,-10711,-18865,-2000,32104
1130,05000US22035,"East Carroll Parish, Louisiana",508,423,213,47,135,153,83,208,159,469,480,525,279,45,620,219,95,155,28,-66,137,-384,-11,64,314
1131,05000US22037,"East Feliciana Parish, Louisiana",319,324,384,157,129,767,687,1004,954,2565,490,595,230,0,2789,1135,420,1235,-171,154,286,-1335,-131,534,1330
1132,05000US22039,"Evangeline Parish, Louisiana",963,1248,725,294,763,474,865,1609,1408,4264,1125,1390,1330,160,3980,1305,963,1840,-162,-605,897,-2641,304,445,2424
1133,05000US22041,"Franklin Parish, Louisiana",792,584,389,179,494,486,644,699,763,2819,775,760,825,85,2650,1085,528,978,17,-436,588,-1520,-386,235,1841
1134,05000US22043,"Grant Parish, Louisiana",580,321,468,329,724,469,479,758,759,2680,635,524,1130,135,2495,1030,554,900,-55,-662,918,-1547,-272,205,1780
1135,05000US22045,"Iberia Parish, Louisiana",1790,1630,1450,940,2895,1230,1470,2330,2100,10993,2195,1550,3700,1245,7550,4180,2065,4174,-405,-2250,2590,-4850,-1850,35,6819
1136,05000US22047,"Iberville Parish, Louisiana",759,368,488,238,839,984,718,1230,1260,4554,730,745,990,235,3439,1940,740,2499,29,-502,842,-1737,-710,520,2055
1137,05000US22049,"Jackson Parish, Louisiana",623,339,322,181,303,278,444,689,593,2518,630,615,445,85,2150,1050,264,935,-7,-123,399,-1428,-361,329,1583
1138,05000US22051,"Jefferson Parish, Louisiana",13774,11195,12725,7059,19624,7849,9257,13695,12494,64003,5280,6145,39840,13120,20745,36360,17720,31480,8494,-27115,13563,-3639,-22665,-5226,32523
1139,05000US22053,"Jefferson Davis Parish, Louisiana",884,624,613,419,729,885,934,1150,1054,4420,1025,1025,1070,139,3890,2310,620,1495,-141,-457,1009,-2071,-1160,434,2925
1140,05000US22055,"Lafayette Parish, Louisiana",7645,6015,4855,3005,9375,4530,4694,7775,6825,37004,4855,5830,15035,5175,15110,16765,10124,17865,2790,-10180,7205,-5886,-8990,-3299,19139
1141,05000US22057,"Lafourche Parish, Louisiana",2190,1500,1775,690,2845,1942,2570,4169,3939,16433,2120,1815,3875,1185,9084,6895,3804,7645,70,-2100,2350,-4572,-2726,135,8788
1142,05000US22059,"LaSalle Parish, Louisiana",423,254,189,125,320,338,447,645,714,1805,564,345,384,20,2140,784,270,665,-141,-195,425,-1355,-139,444,1140
1143,05000US22061,"Lincoln Parish, Louisiana",3135,1555,1484,444,1279,754,680,1154,1049,6085,1505,1840,3645,909,3460,1780,1220,3080,1630,-2161,814,-2026,-626,-171,3005
1144,05000US22063,"Livingston Parish, Louisiana",2465,1510,1760,899,2945,3645,3559,5830,6129,21824,2260,3020,3400,905,14490,14450,5280,5364,205,-1640,2939,-7286,-8620,849,16460
1145,05000US22065,"Madison Parish, Louisiana",505,454,298,128,389,351,220,333,323,1155,550,640,540,60,1604,403,95,220,-45,-242,457,-1033,-70,228,935
1146,05000US22067,"Morehouse Parish, Louisiana",1170,724,575,275,669,635,619,1287,1356,3359,770,1090,1425,130,3448,1585,595,1143,400,-850,814,-2194,-298,761,2216
1147,05000US22069,"Natchitoches Parish, Louisiana",2515,1214,1848,555,1135,554,514,1014,933,4582,1690,1005,3540,1035,2874,1489,775,2419,825,-1692,655,-1806,-475,158,2163
1148,05000US22071,"Orleans Parish, Louisiana",27250,13310,13195,6535,21713,7990,6952,10494,8971,41530,11045,9580,35375,26000,12550,20199,8145,33764,16205,-22180,2248,2392,-9705,826,7766
1149,05000US22073,"Ouachita Parish, Louisiana",6520,3995,4340,2304,5945,2244,2480,4339,3474,22093,3550,3535,11065,4945,10670,6929,4310,12334,2970,-6725,3304,-5946,-2590,-836,9759
1150,05000US22075,"Plaquemines Parish, Louisiana",329,239,794,415,929,958,805,718,833,3110,435,455,985,845,2464,830,434,2420,-106,-191,499,-701,-112,399,690
1151,05000US22077,"Pointe Coupee Parish, Louisiana",744,453,409,155,329,1008,862,1074,1114,3090,1115,605,340,35,3334,1390,665,1420,-371,69,449,-1464,-316,449,1670
1152,05000US22079,"Rapides Parish, Louisiana",4220,3330,3780,2254,5015,2113,2775,3555,3170,18253,2855,3050,9475,3220,9545,7549,4775,8060,1365,-5695,4049,-4657,-3994,-1605,10193
1153,05000US22081,"Red River Parish, Louisiana",228,148,194,78,215,308,284,294,245,1409,430,160,205,70,1360,520,175,488,-202,-11,223,-768,-226,70,921
1154,05000US22083,"Richland Parish, Louisiana",759,744,514,145,584,320,454,759,680,2820,950,635,1055,105,2365,890,500,1070,-191,-541,624,-1591,-131,180,1750
1155,05000US22085,"Sabine Parish, Louisiana",677,448,497,182,577,708,633,1049,1017,3875,1015,690,550,108,3755,1234,700,1343,-338,-53,651,-2414,-185,317,2532
1156,05000US22087,"St. Bernard Parish, Louisiana",1369,935,869,482,1129,1012,1228,1580,1300,5108,580,785,3140,290,3364,4704,874,1269,789,-2271,1321,-1124,-3124,426,3839
1157,05000US22089,"St. Charles Parish, Louisiana",830,680,745,373,1089,1290,960,1989,1714,9865,575,820,1840,485,3260,4485,2860,4765,255,-1095,977,-1010,-2496,-1146,5100
1158,05000US22091,"St. Helena Parish, Louisiana",372,75,87,109,40,719,580,684,530,974,420,230,33,0,2170,579,175,430,-48,54,149,-871,105,355,544
1159,05000US22093,"St. James Parish, Louisiana",490,260,257,270,515,619,719,835,835,3374,790,390,515,85,2525,1655,795,1210,-300,-258,700,-1187,-820,40,2164
1160,05000US22095,"St. John the Baptist Parish, Louisiana",1000,599,670,290,1140,1144,985,1790,1540,6525,615,850,1660,555,3874,4480,1735,1890,385,-990,875,-1745,-2690,-195,4635
1161,05000US22097,"St. Landry Parish, Louisiana",3300,1810,1644,720,1729,2309,2515,3534,2979,11175,2780,1945,3655,840,9105,5724,2230,4525,520,-2011,1609,-4281,-2190,749,6650
1162,05000US22099,"St. Martin Parish, Louisiana",845,880,1029,390,785,1725,2334,2245,2010,7904,1510,1280,1005,130,7785,3145,1715,2975,-665,24,1045,-3726,-900,295,4929
1163,05000US22101,"St. Mary Parish, Louisiana",1325,759,1630,659,3124,1173,1188,1970,1690,7089,2750,885,2985,890,5764,3130,1550,2230,-1425,-1355,2893,-3403,-1160,140,4859
1164,05000US22103,"St. Tammany Parish, Louisiana",3935,3700,3705,2164,6419,4484,4929,8549,7640,47475,2865,2570,8735,5785,11745,19315,13074,28210,1070,-5030,2798,-2332,-10766,-5434,19265
1165,05000US22105,"Tangipahoa Parish, Louisiana",3480,3264,2340,1075,4979,2123,3350,4180,3690,20094,2430,1595,7880,3240,10029,6205,5794,11030,1050,-5540,2814,-4556,-2025,-2104,9064
1166,05000US22107,"Tensas Parish, Louisiana",264,224,105,43,102,190,178,229,204,435,420,215,110,0,755,213,70,235,-156,-5,145,-387,16,134,200
1167,05000US22109,"Terrebonne Parish, Louisiana",2254,2025,1805,1315,4200,2770,3040,4675,4015,15989,1790,1640,5595,2580,9770,7745,3980,7615,464,-3790,2935,-3960,-3070,35,8374
1168,05000US22111,"Union Parish, Louisiana",625,334,196,77,222,670,604,823,830,3735,665,475,270,59,3229,1080,695,1645,-40,-74,240,-1955,-257,135,2090
1169,05000US22113,"Vermilion Parish, Louisiana",1465,859,838,517,1395,1439,1660,2549,2344,9510,1655,1450,1870,125,8520,3650,2094,2654,-190,-1032,1787,-5421,-1101,250,6856
1170,05000US22115,"Vernon Parish, Louisiana",1069,1154,1654,1217,3428,751,871,1278,1324,5633,1310,1035,3305,2880,4098,2054,1269,2119,-241,-1651,1765,-2476,-776,55,3514
1171,05000US22117,"Washington Parish, Louisiana",1634,963,1083,318,1003,1250,1585,2124,1949,6455,1765,1155,1815,265,6540,2755,1445,2070,-131,-732,1056,-3705,-631,504,4385
1172,05000US22119,"Webster Parish, Louisiana",1350,1120,968,302,993,1153,1204,2219,1939,5340,1335,1145,1775,490,5953,2129,1075,2260,15,-807,805,-3596,90,864,3080
1173,05000US22121,"West Baton Rouge Parish, Louisiana",885,250,385,179,810,475,745,760,650,4180,625,885,890,115,2445,1625,1395,1460,260,-505,874,-1225,-865,-745,2720
1174,05000US22123,"West Carroll Parish, Louisiana",218,308,187,42,330,289,344,550,519,1730,473,380,205,10,1760,640,260,489,-255,-18,362,-1127,-90,259,1241
1175,05000US22125,"West Feliciana Parish, Louisiana",193,179,198,89,388,345,218,460,309,1620,400,220,310,105,824,544,385,1210,-207,-112,372,-261,-84,-76,410
1176,05000US22127,"Winn Parish, Louisiana",539,537,399,80,334,321,429,514,417,1939,625,535,660,53,2160,535,334,484,-86,-261,361,-1410,-21,83,1455
1177,05000US23001,"Androscoggin County, Maine",4119,3475,3214,1748,3749,1054,1983,4085,3944,18732,2945,3595,8485,1290,7314,11000,5160,5904,1174,-5271,4207,-4277,-6915,-1216,12828
1178,05000US23003,"Aroostook County, Maine",2784,2179,1589,557,1359,1878,2605,3796,3227,10651,2830,3040,2280,300,12619,5080,2070,2338,-46,-691,1616,-8136,-1284,1157,8313
1179,05000US23005,"Cumberland County, Maine",10840,6005,8259,3949,8220,5393,6600,12144,10659,48940,7095,6815,19125,4250,10335,25780,16915,29529,3745,-10866,7919,1658,-13636,-6256,19411
1180,05000US23007,"Franklin County, Maine",653,493,571,323,302,564,1049,1599,1433,4909,670,860,760,44,3380,2809,1391,1908,-17,-189,581,-1767,-1210,42,3001
